region_name,region_type,parent_region_code,region_code,region_code_level,region_code_type,leaf_region_code,country_iso_3166-1_alpha-2,country_iso_3166-1_alpha-3,country_iso_3166-1_numeric,level_1_region_code,level_2_region_code,level_3_region_code,datacommons_name,datacommons_id,wikidata_id
Cleburne County,county,US-AL,US-AL-01029,3,fips_6-4,01029,US,USA,840,USA,US-AL,US-AL-01029,Cleburne County,geoId/01029,Q327080
Conway County,county,US-AR,US-AR-05029,3,fips_6-4,05029,US,USA,840,USA,US-AR,US-AR-05029,Conway County,geoId/05029,Q61352
Kern County,county,US-CA,US-CA-06029,3,fips_6-4,06029,US,USA,840,USA,US-CA,US-CA-06029,Kern County,geoId/06029,Q108047
Delta County,county,US-CO,US-CO-08029,3,fips_6-4,08029,US,USA,840,USA,US-CO,US-CO-08029,Delta County,geoId/08029,Q312149
Dixie County,county,US-FL,US-FL-12029,3,fips_6-4,12029,US,USA,840,USA,US-FL,US-FL-12029,Dixie County,geoId/12029,Q488805
Bryan County,county,US-GA,US-GA-13029,3,fips_6-4,13029,US,USA,840,USA,US-GA,US-GA-13029,Bryan County,geoId/13029,Q486848
Caribou County,county,US-ID,US-ID-16029,3,fips_6-4,16029,US,USA,840,USA,US-ID,US-ID-16029,Caribou County,geoId/16029,Q488481
Coles County,county,US-IL,US-IL-17029,3,fips_6-4,17029,US,USA,840,USA,US-IL,US-IL-17029,Coles County,geoId/17029,Q112137
Dearborn County,county,US-IN,US-IN-18029,3,fips_6-4,18029,US,USA,840,USA,US-IN,US-IN-18029,Dearborn County,geoId/18029,Q509757
Cass County,county,US-IA,US-IA-19029,3,fips_6-4,19029,US,USA,840,USA,US-IA,US-IA-19029,Cass County,geoId/19029,Q156468
Cloud County,county,US-KS,US-KS-20029,3,fips_6-4,20029,US,USA,840,USA,US-KS,US-KS-20029,Cloud County,geoId/20029,Q376353
Bullitt County,county,US-KY,US-KY-21029,3,fips_6-4,21029,US,USA,840,USA,US-KY,US-KY-21029,Bullitt County,geoId/21029,Q491976
Concordia Parish,county,US-LA,US-LA-22029,3,fips_6-4,22029,US,USA,840,USA,US-LA,US-LA-22029,Concordia Parish,geoId/22029,Q509745
Washington County,county,US-ME,US-ME-23029,3,fips_6-4,23029,US,USA,840,USA,US-ME,US-ME-23029,Washington County,geoId/23029,Q507256
Kent County,county,US-MD,US-MD-24029,3,fips_6-4,24029,US,USA,840,USA,US-MD,US-MD-24029,Kent County,geoId/24029,Q494228
Charlevoix County,county,US-MI,US-MI-26029,3,fips_6-4,26029,US,USA,840,USA,US-MI,US-MI-26029,Charlevoix County,geoId/26029,Q498020
Clearwater County,county,US-MN,US-MN-27029,3,fips_6-4,27029,US,USA,840,USA,US-MN,US-MN-27029,Clearwater County,geoId/27029,Q486281
Copiah County,county,US-MS,US-MS-28029,3,fips_6-4,28029,US,USA,840,USA,US-MS,US-MS-28029,Copiah County,geoId/28029,Q485420
Camden County,county,US-MO,US-MO-29029,3,fips_6-4,29029,US,USA,840,USA,US-MO,US-MO-29029,Camden County,geoId/29029,Q484767
Flathead County,county,US-MT,US-MT-30029,3,fips_6-4,30029,US,USA,840,USA,US-MT,US-MT-30029,Flathead County,geoId/30029,Q496607
Chase County,county,US-NE,US-NE-31029,3,fips_6-4,31029,US,USA,840,USA,US-NE,US-NE-31029,Chase County,geoId/31029,Q484440
Storey County,county,US-NV,US-NV-32029,3,fips_6-4,32029,US,USA,840,USA,US-NV,US-NV-32029,Storey County,geoId/32029,Q484431
Ocean County,county,US-NJ,US-NJ-34029,3,fips_6-4,34029,US,USA,840,USA,US-NJ,US-NJ-34029,Ocean County,geoId/34029,Q502564
Luna County,county,US-NM,US-NM-35029,3,fips_6-4,35029,US,USA,840,USA,US-NM,US-NM-35029,Luna County,geoId/35029,Q489652
Erie County,county,US-NY,US-NY-36029,3,fips_6-4,36029,US,USA,840,USA,US-NY,US-NY-36029,Erie County,geoId/36029,Q114843
Camden County,county,US-NC,US-NC-37029,3,fips_6-4,37029,US,USA,840,USA,US-NC,US-NC-37029,Camden County,geoId/37029,Q504294
Emmons County,county,US-ND,US-ND-38029,3,fips_6-4,38029,US,USA,840,USA,US-ND,US-ND-38029,Emmons County,geoId/38029,Q48917
Columbiana County,county,US-OH,US-OH-39029,3,fips_6-4,39029,US,USA,840,USA,US-OH,US-OH-39029,Columbiana County,geoId/39029,Q421960
Coal County,county,US-OK,US-OK-40029,3,fips_6-4,40029,US,USA,840,USA,US-OK,US-OK-40029,Coal County,geoId/40029,Q490727
Jackson County,county,US-OR,US-OR-41029,3,fips_6-4,41029,US,USA,840,USA,US-OR,US-OR-41029,Jackson County,geoId/41029,Q450159
Chester County,county,US-PA,US-PA-42029,3,fips_6-4,42029,US,USA,840,USA,US-PA,US-PA-42029,Chester County,geoId/42029,Q27840
Colleton County,county,US-SC,US-SC-45029,3,fips_6-4,45029,US,USA,840,USA,US-SC,US-SC-45029,Colleton County,geoId/45029,Q502473
Codington County,county,US-SD,US-SD-46029,3,fips_6-4,46029,US,USA,840,USA,US-SD,US-SD-46029,Codington County,geoId/46029,Q489075
Cocke County,county,US-TN,US-TN-47029,3,fips_6-4,47029,US,USA,840,USA,US-TN,US-TN-47029,Cocke County,geoId/47029,Q488943
Bexar County,county,US-TX,US-TX-48029,3,fips_6-4,48029,US,USA,840,USA,US-TX,US-TX-48029,Bexar County,geoId/48029,Q16861
Morgan County,county,US-UT,US-UT-49029,3,fips_6-4,49029,US,USA,840,USA,US-UT,US-UT-49029,Morgan County,geoId/49029,Q26880
Buckingham County,county,US-VA,US-VA-51029,3,fips_6-4,51029,US,USA,840,USA,US-VA,US-VA-51029,Buckingham County,geoId/51029,Q495204
Island County,county,US-WA,US-WA-53029,3,fips_6-4,53029,US,USA,840,USA,US-WA,US-WA-53029,Island County,geoId/53029,Q493243
Hancock County,county,US-WV,US-WV-54029,3,fips_6-4,54029,US,USA,840,USA,US-WV,US-WV-54029,Hancock County,geoId/54029,Q504863
Door County,county,US-WI,US-WI-55029,3,fips_6-4,55029,US,USA,840,USA,US-WI,US-WI-55029,Door County,geoId/55029,Q490550
Park County,county,US-WY,US-WY-56029,3,fips_6-4,56029,US,USA,840,USA,US-WY,US-WY-56029,Park County,geoId/56029,Q156385
Canóvanas Municipio,county,US-PR,US-PR-72029,3,fips_6-4,72029,US,USA,840,USA,US-PR,US-PR-72029,Canóvanas,geoId/72029,Q2361552
Coffee County,county,US-AL,US-AL-01031,3,fips_6-4,01031,US,USA,840,USA,US-AL,US-AL-01031,Coffee County,geoId/01031,Q485660
Craighead County,county,US-AR,US-AR-05031,3,fips_6-4,05031,US,USA,840,USA,US-AR,US-AR-05031,Craighead County,geoId/05031,Q61354
Kings County,county,US-CA,US-CA-06031,3,fips_6-4,06031,US,USA,840,USA,US-CA,US-CA-06031,Kings County,geoId/06031,Q156358
Denver County,county,US-CO,US-CO-08031,3,fips_6-4,08031,US,USA,840,USA,US-CO,US-CO-08031,Denver County,geoId/08031,Q16554
Duval County,county,US-FL,US-FL-12031,3,fips_6-4,12031,US,USA,840,USA,US-FL,US-FL-12031,Duval County,geoId/12031,Q493605
Bulloch County,county,US-GA,US-GA-13031,3,fips_6-4,13031,US,USA,840,USA,US-GA,US-GA-13031,Bulloch County,geoId/13031,Q488166
Cassia County,county,US-ID,US-ID-16031,3,fips_6-4,16031,US,USA,840,USA,US-ID,US-ID-16031,Cassia County,geoId/16031,Q483947
Cook County,county,US-IL,US-IL-17031,3,fips_6-4,17031,US,USA,840,USA,US-IL,US-IL-17031,Cook County,geoId/17031,Q108418
Decatur County,county,US-IN,US-IN-18031,3,fips_6-4,18031,US,USA,840,USA,US-IN,US-IN-18031,Decatur County,geoId/18031,Q1124916
Cedar County,county,US-IA,US-IA-19031,3,fips_6-4,19031,US,USA,840,USA,US-IA,US-IA-19031,Cedar County,geoId/19031,Q156475
Coffey County,county,US-KS,US-KS-20031,3,fips_6-4,20031,US,USA,840,USA,US-KS,US-KS-20031,Coffey County,geoId/20031,Q376330
Butler County,county,US-KY,US-KY-21031,3,fips_6-4,21031,US,USA,840,USA,US-KY,US-KY-21031,Butler County,geoId/21031,Q486075
De Soto Parish,county,US-LA,US-LA-22031,3,fips_6-4,22031,US,USA,840,USA,US-LA,US-LA-22031,De Soto Parish,geoId/22031,Q383739
York County,county,US-ME,US-ME-23031,3,fips_6-4,23031,US,USA,840,USA,US-ME,US-ME-23031,York County,geoId/23031,Q390141
Montgomery County,county,US-MD,US-MD-24031,3,fips_6-4,24031,US,USA,840,USA,US-MD,US-MD-24031,Montgomery County,geoId/24031,Q488659
Cheboygan County,county,US-MI,US-MI-26031,3,fips_6-4,26031,US,USA,840,USA,US-MI,US-MI-26031,Cheboygan County,geoId/26031,Q491889
Cook County,county,US-MN,US-MN-27031,3,fips_6-4,27031,US,USA,840,USA,US-MN,US-MN-27031,Cook County,geoId/27031,Q156619
Covington County,county,US-MS,US-MS-28031,3,fips_6-4,28031,US,USA,840,USA,US-MS,US-MS-28031,Covington County,geoId/28031,Q486064
Cape Girardeau County,county,US-MO,US-MO-29031,3,fips_6-4,29031,US,USA,840,USA,US-MO,US-MO-29031,Cape Girardeau County,geoId/29031,Q484740
Gallatin County,county,US-MT,US-MT-30031,3,fips_6-4,30031,US,USA,840,USA,US-MT,US-MT-30031,Gallatin County,geoId/30031,Q387978
Cherry County,county,US-NE,US-NE-31031,3,fips_6-4,31031,US,USA,840,USA,US-NE,US-NE-31031,Cherry County,geoId/31031,Q490769
Washoe County,county,US-NV,US-NV-32031,3,fips_6-4,32031,US,USA,840,USA,US-NV,US-NV-32031,Washoe County,geoId/32031,Q484340
Passaic County,county,US-NJ,US-NJ-34031,3,fips_6-4,34031,US,USA,840,USA,US-NJ,US-NJ-34031,Passaic County,geoId/34031,Q495974
McKinley County,county,US-NM,US-NM-35031,3,fips_6-4,35031,US,USA,840,USA,US-NM,US-NM-35031,McKinley County,geoId/35031,Q493250
Essex County,county,US-NY,US-NY-36031,3,fips_6-4,36031,US,USA,840,USA,US-NY,US-NY-36031,Essex County,geoId/36031,Q114992
Carteret County,county,US-NC,US-NC-37031,3,fips_6-4,37031,US,USA,840,USA,US-NC,US-NC-37031,Carteret County,geoId/37031,Q497817
Foster County,county,US-ND,US-ND-38031,3,fips_6-4,38031,US,USA,840,USA,US-ND,US-ND-38031,Foster County,geoId/38031,Q48931
Coshocton County,county,US-OH,US-OH-39031,3,fips_6-4,39031,US,USA,840,USA,US-OH,US-OH-39031,Coshocton County,geoId/39031,Q485532
Comanche County,county,US-OK,US-OK-40031,3,fips_6-4,40031,US,USA,840,USA,US-OK,US-OK-40031,Comanche County,geoId/40031,Q484590
Jefferson County,county,US-OR,US-OR-41031,3,fips_6-4,41031,US,USA,840,USA,US-OR,US-OR-41031,Jefferson County,geoId/41031,Q253186
Clarion County,county,US-PA,US-PA-42031,3,fips_6-4,42031,US,USA,840,USA,US-PA,US-PA-42031,Clarion County,geoId/42031,Q494198
Darlington County,county,US-SC,US-SC-45031,3,fips_6-4,45031,US,USA,840,USA,US-SC,US-SC-45031,Darlington County,geoId/45031,Q502285
Corson County,county,US-SD,US-SD-46031,3,fips_6-4,46031,US,USA,840,USA,US-SD,US-SD-46031,Corson County,geoId/46031,Q489079
Coffee County,county,US-TN,US-TN-47031,3,fips_6-4,47031,US,USA,840,USA,US-TN,US-TN-47031,Coffee County,geoId/47031,Q495013
Blanco County,county,US-TX,US-TX-48031,3,fips_6-4,48031,US,USA,840,USA,US-TX,US-TX-48031,Blanco County,geoId/48031,Q26914
Piute County,county,US-UT,US-UT-49031,3,fips_6-4,49031,US,USA,840,USA,US-UT,US-UT-49031,Piute County,geoId/49031,Q27245
Campbell County,county,US-VA,US-VA-51031,3,fips_6-4,51031,US,USA,840,USA,US-VA,US-VA-51031,Campbell County,geoId/51031,Q495171
Jefferson County,county,US-WA,US-WA-53031,3,fips_6-4,53031,US,USA,840,USA,US-WA,US-WA-53031,Jefferson County,geoId/53031,Q384737
Hardy County,county,US-WV,US-WV-54031,3,fips_6-4,54031,US,USA,840,USA,US-WV,US-WV-54031,Hardy County,geoId/54031,Q370310
Douglas County,county,US-WI,US-WI-55031,3,fips_6-4,55031,US,USA,840,USA,US-WI,US-WI-55031,Douglas County,geoId/55031,Q494936
Platte County,county,US-WY,US-WY-56031,3,fips_6-4,56031,US,USA,840,USA,US-WY,US-WY-56031,Platte County,geoId/56031,Q490512
Carolina Municipio,county,US-PR,US-PR-72031,3,fips_6-4,72031,US,USA,840,USA,US-PR,US-PR-72031,Carolina,geoId/72031,Q990293
Colbert County,county,US-AL,US-AL-01033,3,fips_6-4,01033,US,USA,840,USA,US-AL,US-AL-01033,Colbert County,geoId/01033,Q487731
Crawford County,county,US-AR,US-AR-05033,3,fips_6-4,05033,US,USA,840,USA,US-AR,US-AR-05033,Crawford County,geoId/05033,Q61005
Lake County,county,US-CA,US-CA-06033,3,fips_6-4,06033,US,USA,840,USA,US-CA,US-CA-06033,Lake County,geoId/06033,Q156361
Dolores County,county,US-CO,US-CO-08033,3,fips_6-4,08033,US,USA,840,USA,US-CO,US-CO-08033,Dolores County,geoId/08033,Q312449
Escambia County,county,US-FL,US-FL-12033,3,fips_6-4,12033,US,USA,840,USA,US-FL,US-FL-12033,Escambia County,geoId/12033,Q156643
Burke County,county,US-GA,US-GA-13033,3,fips_6-4,13033,US,USA,840,USA,US-GA,US-GA-13033,Burke County,geoId/13033,Q211360
Clark County,county,US-ID,US-ID-16033,3,fips_6-4,16033,US,USA,840,USA,US-ID,US-ID-16033,Clark County,geoId/16033,Q156448
Crawford County,county,US-IL,US-IL-17033,3,fips_6-4,17033,US,USA,840,USA,US-IL,US-IL-17033,Crawford County,geoId/17033,Q110510
DeKalb County,county,US-IN,US-IN-18033,3,fips_6-4,18033,US,USA,840,USA,US-IN,US-IN-18033,DeKalb County,geoId/18033,Q498613
Cerro Gordo County,county,US-IA,US-IA-19033,3,fips_6-4,19033,US,USA,840,USA,US-IA,US-IA-19033,Cerro Gordo County,geoId/19033,Q111946
Comanche County,county,US-KS,US-KS-20033,3,fips_6-4,20033,US,USA,840,USA,US-KS,US-KS-20033,Comanche County,geoId/20033,Q376703
Caldwell County,county,US-KY,US-KY-21033,3,fips_6-4,21033,US,USA,840,USA,US-KY,US-KY-21033,Caldwell County,geoId/21033,Q491982
East Baton Rouge Parish,county,US-LA,US-LA-22033,3,fips_6-4,22033,US,USA,840,USA,US-LA,US-LA-22033,East Baton Rouge Parish,geoId/22033,Q491949
Prince George's County,county,US-MD,US-MD-24033,3,fips_6-4,24033,US,USA,840,USA,US-MD,US-MD-24033,Prince George's County,geoId/24033,Q26807
Chippewa County,county,US-MI,US-MI-26033,3,fips_6-4,26033,US,USA,840,USA,US-MI,US-MI-26033,Chippewa County,geoId/26033,Q491882
Cottonwood County,county,US-MN,US-MN-27033,3,fips_6-4,27033,US,USA,840,USA,US-MN,US-MN-27033,Cottonwood County,geoId/27033,Q110684
DeSoto County,county,US-MS,US-MS-28033,3,fips_6-4,28033,US,USA,840,USA,US-MS,US-MS-28033,DeSoto County,geoId/28033,Q339724
Carroll County,county,US-MO,US-MO-29033,3,fips_6-4,29033,US,USA,840,USA,US-MO,US-MO-29033,Carroll County,geoId/29033,Q490757
Garfield County,county,US-MT,US-MT-30033,3,fips_6-4,30033,US,USA,840,USA,US-MT,US-MT-30033,Garfield County,geoId/30033,Q486961
Cheyenne County,county,US-NE,US-NE-31033,3,fips_6-4,31033,US,USA,840,USA,US-NE,US-NE-31033,Cheyenne County,geoId/31033,Q484771
White Pine County,county,US-NV,US-NV-32033,3,fips_6-4,32033,US,USA,840,USA,US-NV,US-NV-32033,White Pine County,geoId/32033,Q495398
Salem County,county,US-NJ,US-NJ-34033,3,fips_6-4,34033,US,USA,840,USA,US-NJ,US-NJ-34033,Salem County,geoId/34033,Q502587
Mora County,county,US-NM,US-NM-35033,3,fips_6-4,35033,US,USA,840,USA,US-NM,US-NM-35033,Mora County,geoId/35033,Q487236
Franklin County,county,US-NY,US-NY-36033,3,fips_6-4,36033,US,USA,840,USA,US-NY,US-NY-36033,Franklin County,geoId/36033,Q115247
Caswell County,county,US-NC,US-NC-37033,3,fips_6-4,37033,US,USA,840,USA,US-NC,US-NC-37033,Caswell County,geoId/37033,Q504428
Golden Valley County,county,US-ND,US-ND-38033,3,fips_6-4,38033,US,USA,840,USA,US-ND,US-ND-38033,Golden Valley County,geoId/38033,Q48926
Crawford County,county,US-OH,US-OH-39033,3,fips_6-4,39033,US,USA,840,USA,US-OH,US-OH-39033,Crawford County,geoId/39033,Q403777
Cotton County,county,US-OK,US-OK-40033,3,fips_6-4,40033,US,USA,840,USA,US-OK,US-OK-40033,Cotton County,geoId/40033,Q483857
Josephine County,county,US-OR,US-OR-41033,3,fips_6-4,41033,US,USA,840,USA,US-OR,US-OR-41033,Josephine County,geoId/41033,Q484391
Clearfield County,county,US-PA,US-PA-42033,3,fips_6-4,42033,US,USA,840,USA,US-PA,US-PA-42033,Clearfield County,geoId/42033,Q494233
Dillon County,county,US-SC,US-SC-45033,3,fips_6-4,45033,US,USA,840,USA,US-SC,US-SC-45033,Dillon County,geoId/45033,Q502404
Custer County,county,US-SD,US-SD-46033,3,fips_6-4,46033,US,USA,840,USA,US-SD,US-SD-46033,Custer County,geoId/46033,Q489620
Crockett County,county,US-TN,US-TN-47033,3,fips_6-4,47033,US,USA,840,USA,US-TN,US-TN-47033,Crockett County,geoId/47033,Q495022
Borden County,county,US-TX,US-TX-48033,3,fips_6-4,48033,US,USA,840,USA,US-TX,US-TX-48033,Borden County,geoId/48033,Q108866
Rich County,county,US-UT,US-UT-49033,3,fips_6-4,49033,US,USA,840,USA,US-UT,US-UT-49033,Rich County,geoId/49033,Q26907
Caroline County,county,US-VA,US-VA-51033,3,fips_6-4,51033,US,USA,840,USA,US-VA,US-VA-51033,Caroline County,geoId/51033,Q341708
King County,county,US-WA,US-WA-53033,3,fips_6-4,53033,US,USA,840,USA,US-WA,US-WA-53033,King County,geoId/53033,Q108861
Harrison County,county,US-WV,US-WV-54033,3,fips_6-4,54033,US,USA,840,USA,US-WV,US-WV-54033,Harrison County,geoId/54033,Q504850
Dunn County,county,US-WI,US-WI-55033,3,fips_6-4,55033,US,USA,840,USA,US-WI,US-WI-55033,Dunn County,geoId/55033,Q494919
Sheridan County,county,US-WY,US-WY-56033,3,fips_6-4,56033,US,USA,840,USA,US-WY,US-WY-56033,Sheridan County,geoId/56033,Q490522
Cataño Municipio,county,US-PR,US-PR-72033,3,fips_6-4,72033,US,USA,840,USA,US-PR,US-PR-72033,Cataño,geoId/72033,Q768483
Conecuh County,county,US-AL,US-AL-01035,3,fips_6-4,01035,US,USA,840,USA,US-AL,US-AL-01035,Conecuh County,geoId/01035,Q487716
Crittenden County,county,US-AR,US-AR-05035,3,fips_6-4,05035,US,USA,840,USA,US-AR,US-AR-05035,Crittenden County,geoId/05035,Q61346
Lassen County,county,US-CA,US-CA-06035,3,fips_6-4,06035,US,USA,840,USA,US-CA,US-CA-06035,Lassen County,geoId/06035,Q156340
Douglas County,county,US-CO,US-CO-08035,3,fips_6-4,08035,US,USA,840,USA,US-CO,US-CO-08035,Douglas County,geoId/08035,Q115556
Flagler County,county,US-FL,US-FL-12035,3,fips_6-4,12035,US,USA,840,USA,US-FL,US-FL-12035,Flagler County,geoId/12035,Q386885
Butts County,county,US-GA,US-GA-13035,3,fips_6-4,13035,US,USA,840,USA,US-GA,US-GA-13035,Butts County,geoId/13035,Q488210
Clearwater County,county,US-ID,US-ID-16035,3,fips_6-4,16035,US,USA,840,USA,US-ID,US-ID-16035,Clearwater County,geoId/16035,Q175799
Cumberland County,county,US-IL,US-IL-17035,3,fips_6-4,17035,US,USA,840,USA,US-IL,US-IL-17035,Cumberland County,geoId/17035,Q110539
Delaware County,county,US-IN,US-IN-18035,3,fips_6-4,18035,US,USA,840,USA,US-IN,US-IN-18035,Delaware County,geoId/18035,Q509798
Cherokee County,county,US-IA,US-IA-19035,3,fips_6-4,19035,US,USA,840,USA,US-IA,US-IA-19035,Cherokee County,geoId/19035,Q111876
Cowley County,county,US-KS,US-KS-20035,3,fips_6-4,20035,US,USA,840,USA,US-KS,US-KS-20035,Cowley County,geoId/20035,Q376464
Calloway County,county,US-KY,US-KY-21035,3,fips_6-4,21035,US,USA,840,USA,US-KY,US-KY-21035,Calloway County,geoId/21035,Q491927
East Carroll Parish,county,US-LA,US-LA-22035,3,fips_6-4,22035,US,USA,840,USA,US-LA,US-LA-22035,East Carroll Parish,geoId/22035,Q505505
Queen Anne's County,county,US-MD,US-MD-24035,3,fips_6-4,24035,US,USA,840,USA,US-MD,US-MD-24035,Queen Anne's County,geoId/24035,Q511150
Clare County,county,US-MI,US-MI-26035,3,fips_6-4,26035,US,USA,840,USA,US-MI,US-MI-26035,Clare County,geoId/26035,Q63953
Crow Wing County,county,US-MN,US-MN-27035,3,fips_6-4,27035,US,USA,840,USA,US-MN,US-MN-27035,Crow Wing County,geoId/27035,Q113333
Forrest County,county,US-MS,US-MS-28035,3,fips_6-4,28035,US,USA,840,USA,US-MS,US-MS-28035,Forrest County,geoId/28035,Q491221
Carter County,county,US-MO,US-MO-29035,3,fips_6-4,29035,US,USA,840,USA,US-MO,US-MO-29035,Carter County,geoId/29035,Q484786
Glacier County,county,US-MT,US-MT-30035,3,fips_6-4,30035,US,USA,840,USA,US-MT,US-MT-30035,Glacier County,geoId/30035,Q31091
Clay County,county,US-NE,US-NE-31035,3,fips_6-4,31035,US,USA,840,USA,US-NE,US-NE-31035,Clay County,geoId/31035,Q490740
Somerset County,county,US-NJ,US-NJ-34035,3,fips_6-4,34035,US,USA,840,USA,US-NJ,US-NJ-34035,Somerset County,geoId/34035,Q502414
Otero County,county,US-NM,US-NM-35035,3,fips_6-4,35035,US,USA,840,USA,US-NM,US-NM-35035,Otero County,geoId/35035,Q489756
Fulton County,county,US-NY,US-NY-36035,3,fips_6-4,36035,US,USA,840,USA,US-NY,US-NY-36035,Fulton County,geoId/36035,Q115258
Catawba County,county,US-NC,US-NC-37035,3,fips_6-4,37035,US,USA,840,USA,US-NC,US-NC-37035,Catawba County,geoId/37035,Q502483
Grand Forks County,county,US-ND,US-ND-38035,3,fips_6-4,38035,US,USA,840,USA,US-ND,US-ND-38035,Grand Forks County,geoId/38035,Q135328
Cuyahoga County,county,US-OH,US-OH-39035,3,fips_6-4,39035,US,USA,840,USA,US-OH,US-OH-39035,Cuyahoga County,geoId/39035,Q251267
Craig County,county,US-OK,US-OK-40035,3,fips_6-4,40035,US,USA,840,USA,US-OK,US-OK-40035,Craig County,geoId/40035,Q490799
Klamath County,county,US-OR,US-OR-41035,3,fips_6-4,41035,US,USA,840,USA,US-OR,US-OR-41035,Klamath County,geoId/41035,Q484388
Clinton County,county,US-PA,US-PA-42035,3,fips_6-4,42035,US,USA,840,USA,US-PA,US-PA-42035,Clinton County,geoId/42035,Q494093
Dorchester County,county,US-SC,US-SC-45035,3,fips_6-4,45035,US,USA,840,USA,US-SC,US-SC-45035,Dorchester County,geoId/45035,Q502431
Davison County,county,US-SD,US-SD-46035,3,fips_6-4,46035,US,USA,840,USA,US-SD,US-SD-46035,Davison County,geoId/46035,Q488922
Cumberland County,county,US-TN,US-TN-47035,3,fips_6-4,47035,US,USA,840,USA,US-TN,US-TN-47035,Cumberland County,geoId/47035,Q489056
Bosque County,county,US-TX,US-TX-48035,3,fips_6-4,48035,US,USA,840,USA,US-TX,US-TX-48035,Bosque County,geoId/48035,Q108424
Salt Lake County,county,US-UT,US-UT-49035,3,fips_6-4,49035,US,USA,840,USA,US-UT,US-UT-49035,Salt Lake County,geoId/49035,Q484556
Carroll County,county,US-VA,US-VA-51035,3,fips_6-4,51035,US,USA,840,USA,US-VA,US-VA-51035,Carroll County,geoId/51035,Q488917
Kitsap County,county,US-WA,US-WA-53035,3,fips_6-4,53035,US,USA,840,USA,US-WA,US-WA-53035,Kitsap County,geoId/53035,Q484159
Jackson County,county,US-WV,US-WV-54035,3,fips_6-4,54035,US,USA,840,USA,US-WV,US-WV-54035,Jackson County,geoId/54035,Q504856
Eau Claire County,county,US-WI,US-WI-55035,3,fips_6-4,55035,US,USA,840,USA,US-WI,US-WI-55035,Eau Claire County,geoId/55035,Q484133
Sublette County,county,US-WY,US-WY-56035,3,fips_6-4,56035,US,USA,840,USA,US-WY,US-WY-56035,Sublette County,geoId/56035,Q490494
Cayey Municipio,county,US-PR,US-PR-72035,3,fips_6-4,72035,US,USA,840,USA,US-PR,US-PR-72035,Cayey,geoId/72035,Q2307508
Charles City County,county,US-VA,US-VA-51036,3,fips_6-4,51036,US,USA,840,USA,US-VA,US-VA-51036,Charles City County,geoId/51036,Q337348
Coosa County,county,US-AL,US-AL-01037,3,fips_6-4,01037,US,USA,840,USA,US-AL,US-AL-01037,Coosa County,geoId/01037,Q487738
Cross County,county,US-AR,US-AR-05037,3,fips_6-4,05037,US,USA,840,USA,US-AR,US-AR-05037,Cross County,geoId/05037,Q61036
Los Angeles County,county,US-CA,US-CA-06037,3,fips_6-4,06037,US,USA,840,USA,US-CA,US-CA-06037,Los Angeles County,geoId/06037,Q104994
Eagle County,county,US-CO,US-CO-08037,3,fips_6-4,08037,US,USA,840,USA,US-CO,US-CO-08037,Eagle County,geoId/08037,Q115551
Franklin County,county,US-FL,US-FL-12037,3,fips_6-4,12037,US,USA,840,USA,US-FL,US-FL-12037,Franklin County,geoId/12037,Q488813
Calhoun County,county,US-GA,US-GA-13037,3,fips_6-4,13037,US,USA,840,USA,US-GA,US-GA-13037,Calhoun County,geoId/13037,Q156632
Custer County,county,US-ID,US-ID-16037,3,fips_6-4,16037,US,USA,840,USA,US-ID,US-ID-16037,Custer County,geoId/16037,Q488512
DeKalb County,county,US-IL,US-IL-17037,3,fips_6-4,17037,US,USA,840,USA,US-IL,US-IL-17037,DeKalb County,geoId/17037,Q111613
Dubois County,county,US-IN,US-IN-18037,3,fips_6-4,18037,US,USA,840,USA,US-IN,US-IN-18037,Dubois County,geoId/18037,Q509848
Chickasaw County,county,US-IA,US-IA-19037,3,fips_6-4,19037,US,USA,840,USA,US-IA,US-IA-19037,Chickasaw County,geoId/19037,Q113805
